2024-10-25,11:29:22,Sample Rate(S):,0.500
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
3.0540600000e-10,3.3614400000e-08,3.3616700000e-08,8.9479000000e+01,5.1660000000e+03,7.4529700000e-09,-2.5931300000e-08,-2.1791600000e-08,3.3872400000e-08,-1.3906500000e+02,-2.0282100000e-08,-2.7390900000e-08,3.4180400000e-08,-1.2593200000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
-2.0102900000e-09,1.6900100000e-08,1.7019800000e-08,9.6784000000e+01,5.1660000000e+03,7.3003300000e-09,-1.1583600000e-08,-1.1233500000e-08,1.5428700000e-08,-1.3819000000e+02,-8.9900800000e-09,-1.0999600000e-08,1.4661400000e-08,-1.3138000000e+02,2.0870000000e+00,2.0890000000e+00,2.0830000000e+00,2.0870000000e+00
-4.8570300000e-08,-1.6527100000e-08,5.1309500000e-08,-1.6120800000e+02,5.1660000000e+03,7.6824700000e-09,4.6172600000e-08,-2.5982500000e-08,5.2985300000e-08,-2.6906000000e+01,5.2833000000e-08,-1.3525500000e-08,5.5945700000e-08,-1.1992000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-2.5476700000e-08,2.4021300000e-09,2.5589800000e-08,1.7461400000e+02,5.1660000000e+03,7.4347600000e-09,1.4293700000e-08,-2.1513200000e-08,2.6566900000e-08,-5.7037000000e+01,1.8952000000e-08,-1.8618000000e-08,2.7121800000e-08,-4.4621000000e+01,2.0880000000e+00,2.0870000000e+00,2.0830000000e+00,2.0780000000e+00
-1.4773200000e-08,8.2256200000e-09,1.6909900000e-08,1.5257700000e+02,5.1660000000e+03,6.0221900000e-09,3.9258000000e-09,-1.8684700000e-08,2.1248900000e-08,-7.7396000000e+01,9.0305200000e-09,-1.9234500000e-08,2.5393100000e-08,-6.4752000000e+01,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
2.1320500000e-08,1.7726300000e-08,2.7729500000e-08,3.9741000000e+01,5.1660000000e+03,5.1425700000e-09,-2.8871500000e-08,3.1472300000e-09,2.9044000000e-08,1.7560900000e+02,-2.9449700000e-08,-4.2200700000e-09,2.9751600000e-08,-1.7034400000e+02,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
1.5301200000e-08,-3.3097600000e-08,3.6463400000e-08,-6.5189000000e+01,5.1660000000e+03,6.9768400000e-09,1.6629600000e-08,3.4414000000e-08,3.8221300000e-08,6.4315000000e+01,9.0557200000e-09,3.8797100000e-08,4.1256400000e-08,7.6980000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-1.4717600000e-08,1.7475100000e-08,2.2847100000e-08,1.2962700000e+02,5.1660000000e+03,7.8370600000e-09,-4.8587400000e-09,-2.4800300000e-08,2.9792000000e-08,-1.0217300000e+02,1.9435100000e-10,-2.9791200000e-08,3.1917600000e-08,-9.0242000000e+01,2.0860000000e+00,2.0870000000e+00,2.0830000000e+00,2.0780000000e+00
-2.5689400000e-08,-2.2145700000e-08,3.3917600000e-08,-1.3923700000e+02,5.1660000000e+03,8.0999000000e-09,3.1967900000e-08,-6.1633100000e-09,3.2557000000e-08,-1.2522000000e+01,2.9955200000e-08,1.2669300000e-11,2.8781700000e-08,-7.5000000000e-01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-1.9275700000e-08,1.6998200000e-08,2.5703500000e-08,1.3859300000e+02,5.1660000000e+03,7.5136400000e-09,1.7371400000e-09,-2.3600500000e-08,2.2610200000e-08,-8.2670000000e+01,7.6866500000e-09,-2.1260700000e-08,2.1571100000e-08,-6.7015000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
3.6804600000e-08,-4.1576900000e-08,5.5526800000e-08,-4.8484000000e+01,5.1660000000e+03,6.6840300000e-09,8.2366800000e-09,5.1758600000e-08,5.2409900000e-08,8.1314000000e+01,-3.3315000000e-09,4.9374200000e-08,4.6768400000e-08,9.4373000000e+01,2.0860000000e+00,2.0870000000e+00,2.0850000000e+00,2.0780000000e+00
2.4907500000e-08,-3.1538500000e-08,4.0188000000e-08,-5.1700000000e+01,5.1660000000e+03,6.8600900000e-09,8.8823700000e-09,3.8673300000e-08,3.9680400000e-08,7.6515000000e+01,6.3896200000e-10,3.8996000000e-08,3.8149500000e-08,8.8485000000e+01,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
7.8883000000e-09,1.2058900000e-08,1.4419100000e-08,6.3976000000e+01,5.1660000000e+03,7.5545800000e-09,-1.4399000000e-08,-3.3945300000e-09,1.5492900000e-08,-1.5973000000e+02,-1.3012700000e-08,-1.0437400000e-08,1.6453400000e-08,-1.4060300000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
1.1345300000e-08,-2.9290300000e-08,3.1420300000e-08,-7.3875000000e+01,5.1660000000e+03,7.4414400000e-09,1.6925100000e-08,2.4548200000e-08,2.8493900000e-08,5.0194000000e+01,1.3046600000e-08,2.5320800000e-08,2.7298100000e-08,5.7616000000e+01,2.0870000000e+00,2.0880000000e+00,2.0840000000e+00,2.0790000000e+00
2.0890600000e-08,-2.2899100000e-08,3.0996500000e-08,-4.7626000000e+01,5.1660000000e+03,7.6017300000e-09,4.9580700000e-09,3.3240800000e-08,3.3608600000e-08,8.1223000000e+01,-2.2944100000e-09,3.4819400000e-08,3.6125700000e-08,9.3483000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
9.4363000000e-10,-2.4669700000e-08,2.4687900000e-08,-8.7809000000e+01,5.1660000000e+03,7.2846100000e-09,1.9248500000e-08,1.6715200000e-08,2.5493200000e-08,4.0723000000e+01,1.5660300000e-08,2.0986500000e-08,2.6703200000e-08,5.3141000000e+01,2.0870000000e+00,2.0870000000e+00,2.0880000000e+00,2.0880000000e+00
-1.7456800000e-08,-7.0994900000e-09,1.8846200000e-08,-1.5786900000e+02,5.1660000000e+03,7.0918700000e-09,1.8514700000e-08,-9.3796600000e-09,2.0755600000e-08,-2.5746000000e+01,2.2004000000e-08,-5.1603700000e-09,2.4218200000e-08,-1.2552000000e+01,2.0870000000e+00,2.0890000000e+00,2.0880000000e+00,2.0880000000e+00
1.1758100000e-08,1.4211700000e-08,1.8445500000e-08,5.1340000000e+01,5.1660000000e+03,6.7582500000e-09,-1.8892700000e-08,-2.0781300000e-10,1.9554300000e-08,-1.7873200000e+02,-1.8988800000e-08,-4.6692600000e-09,2.1330700000e-08,-1.6517200000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
3.2773800000e-08,-2.0957200000e-08,3.8901700000e-08,-3.2597000000e+01,5.1660000000e+03,7.2405600000e-09,-4.9065100000e-09,3.8490100000e-08,3.8801700000e-08,9.7647000000e+01,-1.3239200000e-08,3.5994900000e-08,3.7671000000e-08,1.1038600000e+02,2.0870000000e+00,2.0900000000e+00,2.0880000000e+00,2.0890000000e+00
-3.7364500000e-08,-3.2190400000e-08,4.9319600000e-08,-1.3925400000e+02,5.1660000000e+03,7.8287100000e-09,4.8542600000e-08,-9.6321100000e-09,4.9490100000e-08,-1.2453000000e+01,4.9510700000e-08,8.0676700000e-11,4.8856200000e-08,-2.2120000000e+00,2.0860000000e+00,2.0870000000e+00,2.0850000000e+00,2.0820000000e+00
-1.4653400000e-08,1.1000600000e-09,1.4700600000e-08,-1.7747700000e+02,5.1660000000e+03,7.4789700000e-09,8.6791400000e-09,-7.3238800000e-09,1.1676000000e-08,-3.8912000000e+01,1.0446800000e-08,-3.9192100000e-10,1.0379800000e-08,1.0200000000e+01,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
4.0736300000e-08,-1.3083900000e-08,4.2787200000e-08,-1.6287000000e+01,5.1660000000e+03,7.2196900000e-09,-1.6381800000e-08,3.8590000000e-08,4.0662200000e-08,1.1454000000e+02,-2.4518900000e-08,3.2436300000e-08,3.9102900000e-08,1.2878700000e+02,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0800000000e+00
1.1675300000e-08,1.1639600000e-08,1.6486200000e-08,4.4595000000e+01,5.1660000000e+03,7.8694200000e-09,-1.6496100000e-08,1.7677300000e-09,1.6742300000e-08,1.7402100000e+02,-1.6632600000e-08,-2.1285100000e-09,1.6942300000e-08,-1.7278300000e+02,2.0880000000e+00,2.0900000000e+00,2.0880000000e+00,2.0890000000e+00
8.1903000000e-09,-3.3504400000e-08,3.4494500000e-08,-7.6263000000e+01,5.1660000000e+03,7.8102600000e-09,2.1819800000e-08,2.6283600000e-08,3.4163300000e-08,4.6105000000e+01,1.7237000000e-08,2.8295900000e-08,3.2486400000e-08,5.7139000000e+01,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-4.1546700000e-09,1.7099800000e-08,1.7598800000e-08,1.0365600000e+02,5.1660000000e+03,5.9851100000e-09,-1.1684800000e-08,-1.3996800000e-08,1.8911900000e-08,-1.3286300000e+02,-9.5449100000e-09,-1.6604300000e-08,2.0522200000e-08,-1.2598700000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
2.7845800000e-08,8.7436900000e-09,2.9186300000e-08,1.7433000000e+01,5.1660000000e+03,6.3598300000e-09,-2.4049300000e-08,1.5546600000e-08,2.8636900000e-08,1.4763000000e+02,-2.6400700000e-08,9.5168400000e-09,2.8063800000e-08,1.6162900000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
9.8394300000e-09,4.1280200000e-08,4.2437600000e-08,7.6593000000e+01,5.1660000000e+03,6.2921800000e-09,-3.8324600000e-08,-1.6030100000e-08,4.1543500000e-08,-1.5895800000e+02,-3.4143700000e-08,-2.2675200000e-08,4.0458900000e-08,-1.4798300000e+02,2.0870000000e+00,2.0880000000e+00,2.0840000000e+00,2.0790000000e+00
3.0387300000e-08,4.8335600000e-09,3.0774100000e-08,9.0380000000e+00,5.1660000000e+03,5.5843200000e-09,-2.4264100000e-08,1.9048800000e-08,3.0853200000e-08,1.4550700000e+02,-2.8666400000e-08,1.1550500000e-08,3.1363500000e-08,1.6518500000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-9.6522400000e-09,1.1745400000e-08,1.5215000000e-08,1.2149900000e+02,5.1660000000e+03,6.3117100000e-09,-5.0040100000e-09,-1.4359000000e-08,1.5630600000e-08,-1.1623900000e+02,-3.6978700000e-09,-1.5392400000e-08,1.6330100000e-08,-1.0945300000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-4.4129600000e-08,-1.9744700000e-08,4.8346900000e-08,-1.5589500000e+02,5.1660000000e+03,7.1706900000e-09,4.5215600000e-08,-2.1083000000e-08,5.3606600000e-08,-2.1767000000e+01,5.2912200000e-08,-8.5891200000e-09,5.5553800000e-08,-7.6760000000e+00,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0780000000e+00
1.3744900000e-08,-1.7255400000e-08,2.2072600000e-08,-6.5409000000e+01,5.1660000000e+03,8.2065500000e-09,8.3163900000e-09,1.6960900000e-08,1.7728300000e-08,5.6757000000e+01,6.2617800000e-09,1.6573900000e-08,1.6855900000e-08,6.2453000000e+01,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0870000000e+00
1.2182200000e-08,2.7587300000e-09,1.2494800000e-08,2.4833000000e+01,5.1660000000e+03,8.4639800000e-09,-1.0611500000e-08,5.1477400000e-09,1.1740300000e-08,1.6113600000e+02,-1.1661300000e-08,-1.6823000000e-10,1.1828000000e-08,-1.7172100000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
7.3580900000e-10,5.4100900000e-09,5.4913200000e-09,8.2255000000e+01,5.1660000000e+03,6.4251100000e-09,-5.5303200000e-09,-1.0027700000e-09,8.0195100000e-09,1.5776100000e+02,-7.8915000000e-09,1.3479100000e-09,9.9351700000e-09,1.6078100000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0870000000e+00
-8.4517700000e-09,7.4724000000e-09,1.1293700000e-08,1.4659300000e+02,5.1660000000e+03,6.5946600000e-09,1.3839200000e-09,-1.3432300000e-08,1.6028100000e-08,-7.8027000000e+01,6.6495100000e-09,-1.6474000000e-08,1.8826600000e-08,-6.1068000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-3.5561700000e-08,3.1137800000e-08,4.7268300000e-08,1.3879500000e+02,5.1660000000e+03,9.3299600000e-09,-2.6057800000e-09,-4.5785100000e-08,4.4494200000e-08,-9.4791000000e+01,6.0043500000e-09,-4.4085400000e-08,4.3070400000e-08,-8.3843000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-6.0290500000e-09,1.6035000000e-08,1.7131000000e-08,1.1060600000e+02,5.1660000000e+03,1.0084400000e-08,-9.0541300000e-09,-1.5351900000e-08,1.9100100000e-08,-1.2169700000e+02,-6.2659700000e-09,-1.8042700000e-08,1.9591100000e-08,-1.1004900000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
1.9703800000e-08,-8.8348000000e-10,1.9727100000e-08,-2.5670000000e+00,5.1660000000e+03,8.5985200000e-09,-1.3149100000e-08,1.5597400000e-08,2.1133300000e-08,1.3290100000e+02,-1.7404200000e-08,1.1985000000e-08,2.1913500000e-08,1.4766900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-2.9197200000e-08,-5.9507700000e-09,2.9799400000e-08,-1.6848000000e+02,5.1660000000e+03,8.2089900000e-09,2.3520200000e-08,-1.5861700000e-08,2.8371800000e-08,-3.1118000000e+01,2.6348200000e-08,-8.8522900000e-09,2.7328700000e-08,-1.5801000000e+01,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
1.1403400000e-08,-2.7311000000e-09,1.1727000000e-08,-1.0699000000e+01,5.1660000000e+03,7.6157800000e-09,-6.1318400000e-09,1.1251100000e-08,1.4038900000e-08,1.2135100000e+02,-9.7335400000e-09,1.1082800000e-08,1.6771100000e-08,1.3863500000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-1.4301400000e-08,-3.2218800000e-09,1.4660200000e-08,-1.6390700000e+02,5.1660000000e+03,7.9953000000e-09,1.4657800000e-08,-1.0439400000e-08,1.9335400000e-08,-3.2679000000e+01,1.8152900000e-08,-6.4896600000e-09,2.0714900000e-08,-1.8258000000e+01,2.0860000000e+00,2.0870000000e+00,2.0830000000e+00,2.0780000000e+00
-3.6464100000e-08,3.9872400000e-09,3.6681500000e-08,1.7376000000e+02,5.1660000000e+03,7.4897200000e-09,2.1396300000e-08,-3.3067900000e-08,3.9386400000e-08,-5.7301000000e+01,2.8709000000e-08,-2.8463700000e-08,4.1188300000e-08,-4.5002000000e+01,2.0880000000e+00,2.0900000000e+00,2.0880000000e+00,2.0870000000e+00
2.0101600000e-08,1.7698000000e-08,2.6784800000e-08,4.1362000000e+01,5.1660000000e+03,7.1651100000e-09,-2.7181000000e-08,5.7595100000e-09,2.7786900000e-08,1.6552200000e+02,-2.8775700000e-08,9.7014500000e-10,2.8794200000e-08,1.7572300000e+02,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-1.0439000000e-09,-2.4284900000e-08,2.4315800000e-08,-8.7348000000e+01,5.1660000000e+03,9.1629700000e-09,1.9047900000e-08,1.7115200000e-08,2.8341500000e-08,5.0441000000e+01,1.2869900000e-08,2.5245300000e-08,2.9455900000e-08,6.6369000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-9.3135000000e-09,-5.0546900000e-09,1.0612400000e-08,1.7851300000e+02,5.1660000000e+03,9.0767700000e-09,5.1264300000e-09,-6.6081400000e-09,8.5464200000e-09,-6.9684000000e+01,4.6216100000e-09,-7.1542900000e-09,9.3425300000e-09,-7.1848000000e+01,2.0870000000e+00,2.0900000000e+00,2.0880000000e+00,2.0890000000e+00
1.2730200000e-08,5.4937800000e-09,1.3865100000e-08,2.3420000000e+01,5.1660000000e+03,6.8317100000e-09,-1.4701100000e-08,7.5850800000e-09,1.7828100000e-08,1.5235400000e+02,-1.7212700000e-08,5.1509600000e-09,1.9154600000e-08,1.6440000000e+02,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0830000000e+00
5.3611800000e-08,-3.2476300000e-08,6.2681200000e-08,-3.1206000000e+01,5.1660000000e+03,5.9038600000e-09,-8.9368400000e-09,6.2556700000e-08,6.3191900000e-08,9.8347000000e+01,-2.2650600000e-08,5.9334500000e-08,6.3495700000e-08,1.1129200000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-1.6050400000e-08,-1.9486500000e-08,2.5246800000e-08,-1.2947700000e+02,5.1660000000e+03,7.2863100000e-09,2.6278300000e-08,8.3551100000e-10,2.6292900000e-08,5.3300000000e+00,2.7065800000e-08,8.7298500000e-09,2.8439800000e-08,1.9462000000e+01,2.0860000000e+00,2.0880000000e+00,2.0880000000e+00,2.0880000000e+00
-1.0516600000e-08,2.5163600000e-09,1.0834900000e-08,1.7834100000e+02,5.1660000000e+03,8.3524300000e-09,7.2373000000e-09,-9.3878700000e-09,1.5224800000e-08,-3.4740000000e+01,1.4088600000e-08,-4.7283500000e-09,1.7115200000e-08,-1.6044000000e+01,2.0870000000e+00,2.0870000000e+00,2.0830000000e+00,2.0780000000e+00
-6.8240800000e-08,-1.7475100000e-08,7.0442900000e-08,-1.6563600000e+02,5.1660000000e+03,7.5519000000e-09,5.5606400000e-08,-4.2016800000e-08,6.9695800000e-08,-3.7393000000e+01,6.2481300000e-08,-2.8931700000e-08,6.7793100000e-08,-2.5060000000e+01,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0850000000e+00
-5.5295300000e-08,1.8422000000e-08,5.8283400000e-08,1.6157400000e+02,5.1660000000e+03,8.4368400000e-09,1.9450000000e-08,-5.4169900000e-08,5.7556300000e-08,-7.0965000000e+01,3.0005000000e-08,-4.8808200000e-08,5.7052800000e-08,-5.9068000000e+01,2.0860000000e+00,2.0870000000e+00,2.0870000000e+00,2.0870000000e+00
3.1128800000e-08,4.5370400000e-08,5.5022500000e-08,5.5546000000e+01,5.1660000000e+03,9.2359900000e-09,-5.4486900000e-08,-4.7988700000e-09,5.4697800000e-08,-1.7468900000e+02,-5.1457500000e-08,-1.6578300000e-08,5.3562200000e-08,-1.6205100000e+02,2.0870000000e+00,2.0870000000e+00,2.0880000000e+00,2.0880000000e+00
-2.3786200000e-09,2.5330000000e-08,2.5448200000e-08,9.5365000000e+01,5.1660000000e+03,8.3932900000e-09,-2.0502100000e-08,-1.7477800000e-08,2.6945900000e-08,-1.4577100000e+02,-2.0185200000e-08,-2.1476500000e-08,3.0330600000e-08,-1.3541400000e+02,2.0870000000e+00,2.0870000000e+00,2.0830000000e+00,2.0770000000e+00
7.6978500000e-09,1.9911800000e-08,2.1366100000e-08,6.8864000000e+01,5.1660000000e+03,6.8578400000e-09,-2.1076600000e-08,-3.7108000000e-09,2.1418300000e-08,-1.7778800000e+02,-2.0967000000e-08,-5.5235700000e-09,2.2077400000e-08,-1.7233600000e+02,2.0880000000e+00,2.0890000000e+00,2.0830000000e+00,2.0780000000e+00
-8.5081000000e-09,7.5066300000e-09,1.1346700000e-08,1.3686900000e+02,5.1660000000e+03,6.0688600000e-09,-7.8387800000e-10,-1.1676300000e-08,1.1925000000e-08,-9.5308000000e+01,1.5024000000e-09,-1.2002600000e-08,1.2072000000e-08,-8.4404000000e+01,2.0870000000e+00,2.0880000000e+00,2.0840000000e+00,2.0870000000e+00
3.0086000000e-08,1.5954700000e-08,3.4056700000e-08,2.7937000000e+01,5.1660000000e+03,6.5790900000e-09,-3.1536600000e-08,1.1901100000e-08,3.3212900000e-08,1.6128300000e+02,-3.3019200000e-08,3.5699700000e-09,3.1399000000e-08,1.7762000000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
5.3914900000e-08,3.3845100000e-08,6.3658100000e-08,3.2119000000e+01,5.1660000000e+03,6.6033600000e-09,-6.0234300000e-08,2.0955600000e-08,6.3775700000e-08,1.6034400000e+02,-6.3438000000e-08,7.9126500000e-09,6.3929700000e-08,1.7250400000e+02,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0780000000e+00
-6.4128000000e-10,-5.5097900000e-09,5.5609400000e-09,-9.6639000000e+01,5.1660000000e+03,6.5090000000e-09,4.4680800000e-09,4.2987900000e-09,6.2059100000e-09,5.0155000000e+01,3.1900300000e-09,6.1813000000e-09,8.1877100000e-09,6.6542000000e+01,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0880000000e+00
-1.7231700000e-08,3.7000500000e-08,4.0817300000e-08,1.1497200000e+02,5.1660000000e+03,8.3380100000e-09,-1.7061300000e-08,-4.0092800000e-08,4.4725500000e-08,-1.1186800000e+02,-7.2444100000e-09,-4.4134100000e-08,4.5678400000e-08,-9.8366000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
1.1557700000e-08,2.0660500000e-08,2.3677500000e-08,5.1605000000e+01,5.1660000000e+03,8.4615000000e-09,-2.4581500000e-08,-3.8345400000e-10,2.5267000000e-08,1.7528400000e+02,-2.5020800000e-08,-3.4410600000e-09,2.6055300000e-08,-1.7806500000e+02,2.0880000000e+00,2.0900000000e+00,2.0890000000e+00,2.0890000000e+00
2.5069100000e-08,2.9022000000e-09,2.5239500000e-08,6.6040000000e+00,5.1660000000e+03,6.7911500000e-09,-1.9306500000e-08,1.6546500000e-08,2.5432000000e-08,1.4381000000e+02,-2.3327200000e-08,1.0212700000e-08,2.5367200000e-08,1.6153000000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-1.5880900000e-08,-2.6199000000e-08,3.0637400000e-08,-1.2122300000e+02,5.1660000000e+03,7.1942700000e-09,2.9919200000e-08,5.1324700000e-09,3.0357400000e-08,1.1387000000e+01,2.7490600000e-08,1.2201600000e-08,2.9722000000e-08,2.6443000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-3.1329500000e-08,3.4693100000e-08,4.6746000000e-08,1.3208400000e+02,5.1660000000e+03,7.5415500000e-09,-6.3531400000e-09,-4.6247300000e-08,4.6405000000e-08,-9.6627000000e+01,4.7855500000e-09,-4.6157600000e-08,4.6317600000e-08,-8.3691000000e+01,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.1458800000e-08,-3.4517400000e-08,3.6369900000e-08,-1.0778100000e+02,5.1660000000e+03,7.6629700000e-09,3.3983300000e-08,1.3391800000e-08,3.7104100000e-08,2.2322000000e+01,3.0442600000e-08,2.1212100000e-08,3.7663300000e-08,3.5318000000e+01,2.0890000000e+00,2.0870000000e+00,2.0880000000e+00,2.0790000000e+00
2.5192700000e-08,-2.4794000000e-08,3.5351500000e-08,-4.4543000000e+01,5.1660000000e+03,7.0431800000e-09,1.5569400000e-09,3.7492600000e-08,4.2471100000e-08,9.1594000000e+01,-1.0375000000e-08,4.1183000000e-08,4.5128000000e-08,1.0557900000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
1.6852200000e-08,-1.5005800000e-08,2.2565000000e-08,-4.1683000000e+01,5.1660000000e+03,6.2815000000e-09,5.9206900000e-10,2.3035300000e-08,2.3043300000e-08,9.0474000000e+01,-5.4550800000e-09,2.3589400000e-08,2.4813200000e-08,1.0346000000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
1.4613600000e-08,-7.4075200000e-09,1.6386000000e-08,-3.0404000000e+01,5.1660000000e+03,6.9827600000e-09,-2.4627900000e-09,1.5756200000e-08,1.5291500000e-08,9.4808000000e+01,-4.5598900000e-09,1.4591600000e-08,1.4475000000e-08,1.0261100000e+02,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-2.7778100000e-08,1.0847800000e-08,2.9821200000e-08,1.5931600000e+02,5.1660000000e+03,7.1927900000e-09,9.4645200000e-09,-2.8114800000e-08,2.9670000000e-08,-7.0465000000e+01,1.5758300000e-08,-2.5138800000e-08,2.9741200000e-08,-5.6710000000e+01,2.0870000000e+00,2.0870000000e+00,2.0880000000e+00,2.0790000000e+00
2.3925100000e-08,1.0176600000e-08,2.5999500000e-08,2.2941000000e+01,5.1660000000e+03,6.5066000000e-09,-2.3082800000e-08,1.2155100000e-08,2.5982700000e-08,1.5229900000e+02,-2.5079000000e-08,6.7923600000e-09,2.5195300000e-08,1.6533200000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
1.8057400000e-09,-8.0692000000e-09,8.2692400000e-09,-7.9012000000e+01,5.1660000000e+03,6.8581200000e-09,5.8612200000e-09,7.0546500000e-09,1.0064000000e-08,4.9479000000e+01,4.7210800000e-09,8.8879900000e-09,1.1328600000e-08,6.0254000000e+01,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0870000000e+00
3.6788100000e-08,-1.1714200000e-08,3.8614100000e-08,-2.4541000000e+01,5.1660000000e+03,6.3859100000e-09,-9.7437400000e-09,3.7014900000e-08,3.8171800000e-08,1.0153900000e+02,-1.5576000000e-08,3.4844500000e-08,3.8221500000e-08,1.1115400000e+02,2.0870000000e+00,2.0880000000e+00,2.0840000000e+00,2.0800000000e+00
3.1366800000e-09,1.5423000000e-08,1.5739600000e-08,7.8504000000e+01,5.1660000000e+03,6.6067600000e-09,-1.5792900000e-08,-9.4788100000e-09,1.8419500000e-08,-1.4777300000e+02,-1.3743600000e-08,-1.3635500000e-08,2.0016300000e-08,-1.3404400000e+02,2.0880000000e+00,2.0900000000e+00,2.0880000000e+00,2.0890000000e+00
2.0438400000e-08,5.2570400000e-09,2.1108500000e-08,1.4425000000e+01,5.1660000000e+03,7.6428000000e-09,-1.7562900000e-08,1.5829300000e-08,2.3644500000e-08,1.3689700000e+02,-2.1423300000e-08,1.2648000000e-08,2.6031800000e-08,1.4940500000e+02,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0880000000e+00
-2.6900000000e-09,1.9908200000e-08,2.0089200000e-08,9.7695000000e+01,5.1660000000e+03,6.8666100000e-09,-1.4451400000e-08,-1.4924900000e-08,2.1389300000e-08,-1.3567100000e+02,-1.1687800000e-08,-1.7804900000e-08,2.2478900000e-08,-1.2761400000e+02,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0870000000e+00
-1.7718000000e-08,-2.7023800000e-08,3.2314500000e-08,-1.2325100000e+02,5.1660000000e+03,6.3316100000e-09,3.1376100000e-08,3.7864500000e-09,3.1604200000e-08,8.0400000000e+00,2.8804700000e-08,1.0819000000e-08,2.8814600000e-08,2.3264000000e+01,2.0890000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
3.3855500000e-08,1.0374100000e-08,3.5413900000e-08,2.3374000000e+01,5.1660000000e+03,6.6807300000e-09,-3.4581400000e-08,1.7876800000e-08,4.0408000000e-08,1.5573900000e+02,-3.9561600000e-08,8.2040300000e-09,4.1760800000e-08,1.7136000000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
