2024-10-25,11:54:57,Sample Rate(S):,0.400
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
2.0555600000e-11,9.8766000000e-11,1.0857500000e-10,-6.1061000000e+01,5.7612000000e+04,4.6736600000e-09,-9.6071300000e-11,1.1944400000e-10,6.4672100000e-10,1.1742300000e+02,-2.1229000000e-10,-6.1139300000e-10,9.0318200000e-10,-1.0977000000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
7.5154700000e-09,-2.4619300000e-09,7.9085700000e-09,-1.8138000000e+01,5.7612000000e+04,4.5614100000e-09,-7.8202300000e-09,9.8921600000e-10,7.8827100000e-09,1.7410900000e+02,4.7767000000e-09,-6.2272300000e-09,7.7533200000e-09,-4.9605000000e+01,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.2602500000e-09,-5.9262000000e-09,6.0589800000e-09,-1.0565200000e+02,5.7612000000e+04,4.5287200000e-09,6.4281100000e-10,6.1819100000e-09,6.2928100000e-09,8.2302000000e+01,-5.1115500000e-09,-3.6709500000e-09,6.3679700000e-09,-1.4601800000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
-5.9025600000e-09,-3.6022600000e-09,6.9149600000e-09,-1.4860500000e+02,5.7612000000e+04,4.6700100000e-09,5.1320400000e-09,4.5356400000e-09,6.7773900000e-09,4.1837000000e+01,-6.7536100000e-09,5.6539400000e-10,6.6994600000e-09,1.7556200000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-3.7431000000e-09,5.7472600000e-09,6.8588000000e-09,1.2307600000e+02,5.7612000000e+04,4.1725100000e-09,4.5313300000e-09,-5.0814900000e-09,6.7632000000e-09,-4.9363000000e+01,7.0437600000e-10,6.7261700000e-09,6.7244100000e-09,8.2910000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-6.7392300000e-10,-1.6060100000e-08,1.6074300000e-08,-9.2403000000e+01,5.7612000000e+04,3.7935400000e-09,-2.0159300000e-09,1.6064900000e-08,1.6305700000e-08,9.6964000000e+01,-1.0405100000e-08,-1.2553600000e-08,1.6417000000e-08,-1.2986400000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
9.8394400000e-09,5.0607800000e-09,1.1064700000e-08,2.7678000000e+01,5.7612000000e+04,3.6598500000e-09,-8.7017800000e-09,-6.6487400000e-09,1.0714900000e-08,-1.4155800000e+02,1.0605400000e-08,-1.3978900000e-09,1.0595500000e-08,-7.5810000000e+00,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-3.7402400000e-09,6.7360600000e-09,7.7048300000e-09,1.1904100000e+02,5.7612000000e+04,3.5672100000e-09,4.8075900000e-09,-6.1251000000e-09,7.8752600000e-09,-5.2492000000e+01,1.2478500000e-09,7.7756200000e-09,8.0749300000e-09,7.9635000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.3523400000e-08,1.2094000000e-08,1.8142500000e-08,1.3950600000e+02,5.7612000000e+04,3.5673200000e-09,1.5663200000e-08,-9.3312000000e-09,1.8278600000e-08,-3.0119000000e+01,-4.1932800000e-09,1.7785800000e-08,1.8324400000e-08,1.0392500000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0840000000e+00
-1.5884900000e-08,-8.2802500000e-09,1.7913500000e-08,-1.5246900000e+02,5.7612000000e+04,3.9152200000e-09,1.4013000000e-08,1.0784600000e-08,1.7445300000e-08,3.7889000000e+01,-1.7242700000e-08,2.4193200000e-09,1.6948100000e-08,1.7179300000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
